order_id,order_year,order_month,order_day,product_id,product_title,product_category,current_product_stock,client_id,price_inr,quantity_ordered
O4128,2022,5,29,P003,Bluetooth Speakers,Electronics,309,C003,10283,28
O5286,2022,5,29,P014,Pens & Markers Set,Stationery & School Products,280,C011,324,25
O0869,2022,5,30,P005,Summer Cotton T-Shirts,Fashion,5192,C001,1623,25
O1166,2022,5,30,P010,Soft Drink Cases,Groceries & Beverages,1528,C008,2381,26
O2477,2022,5,30,P003,Bluetooth Speakers,Electronics,568,C008,10283,16
O2898,2022,5,30,P008,Dumbbell Set,Gym Products,928,C003,3030,5
O5300,2022,5,30,P013,Notebooks (Bundle),Stationery & School Products,250,C012,649,21
O4523,2022,5,31,P003,Bluetooth Speakers,Electronics,480,C002,10283,22
O5067,2022,5,31,P005,Summer Cotton T-Shirts,Fashion,884,C003,1623,17
O3022,2022,6,2,P013,Notebooks (Bundle),Stationery & School Products,502,C004,649,15
O5581,2022,6,2,P009,Yoga Mats,Gym Products,2492,C008,1623,19
O0540,2022,6,3,P010,Soft Drink Cases,Groceries & Beverages,1674,C007,2381,10
O2970,2022,6,3,P011,Packaged Snacks,Groceries & Beverages,988,C003,541,2
O5431,2022,6,3,P015,School Backpacks,Stationery & School Products,400,C002,865,24
O2599,2022,6,4,P015,School Backpacks,Stationery & School Products,367,C002,865,23
O3894,2022,6,4,P015,School Backpacks,Stationery & School Products,324,C007,865,12
O0780,2022,6,5,P010,Soft Drink Cases,Groceries & Beverages,1795,C011,2381,22
O1172,2022,6,6,P002,Smart Watch,Electronics,243,C004,16236,1
O4292,2022,6,7,P011,Packaged Snacks,Groceries & Beverages,233,C007,541,1
O1597,2022,6,8,P005,Summer Cotton T-Shirts,Fashion,4251,C006,1623,17
O5715,2022,6,9,P014,Pens & Markers Set,Stationery & School Products,459,C004,324,15
O0854,2022,6,10,P014,Pens & Markers Set,Stationery & School Products,388,C001,324,21
O0166,2022,6,11,P003,Bluetooth Speakers,Electronics,550,C008,10283,30
O0798,2022,6,11,P006,Festive Sarees,Fashion,1414,C002,6494,4
O1085,2022,6,11,P007,Treadmill,Gym Products,14,C006,45462,6
O1447,2022,6,11,P007,Treadmill,Gym Products,5,C007,45462,4
O2173,2022,6,11,P013,Notebooks (Bundle),Stationery & School Products,1186,C002,649,19
O2416,2022,6,11,P005,Summer Cotton T-Shirts,Fashion,3370,C002,1623,27
O0509,2022,6,12,P007,Treadmill,Gym Products,28,C012,45462,5
O1435,2022,6,13,P001,iPhone 15,Electronics,31,C007,97310,2
O2257,2022,6,13,P014,Pens & Markers Set,Stationery & School Products,470,C007,324,26
O3865,2022,6,13,P011,Packaged Snacks,Groceries & Beverages,444,C003,541,4
O4674,2022,6,13,P009,Yoga Mats,Gym Products,3047,C008,1623,30
O5428,2022,6,13,P002,Smart Watch,Electronics,329,C009,16236,2
O0507,2022,6,14,P013,Notebooks (Bundle),Stationery & School Products,1145,C006,649,10
O0423,2022,6,15,P003,Bluetooth Speakers,Electronics,313,C002,10283,26
O1749,2022,6,15,P003,Bluetooth Speakers,Electronics,178,C011,10283,16
O3992,2022,6,15,P014,Pens & Markers Set,Stationery & School Products,302,C001,324,10
O2649,2022,6,16,P013,Notebooks (Bundle),Stationery & School Products,887,C012,649,16
O1039,2022,6,17,P009,Yoga Mats,Gym Products,4820,C010,1623,16
O2315,2022,6,17,P015,School Backpacks,Stationery & School Products,238,C006,865,23
O3242,2022,6,17,P004,Men's Winter Jacket,Fashion,771,C005,3788,5
O1712,2022,6,18,P014,Pens & Markers Set,Stationery & School Products,407,C011,324,19
O2763,2022,6,18,P011,Packaged Snacks,Groceries & Beverages,1116,C003,541,2
O2877,2022,6,18,P012,Tea & Coffee Packs,Groceries & Beverages,259,C011,432,4
O1663,2022,6,19,P011,Packaged Snacks,Groceries & Beverages,1680,C008,541,1
O0365,2022,6,20,P008,Dumbbell Set,Gym Products,980,C008,3030,25
O2380,2022,6,20,P003,Bluetooth Speakers,Electronics,85,C010,10283,30
O3935,2022,6,20,P011,Packaged Snacks,Groceries & Beverages,415,C005,541,2
O4248,2022,6,20,P010,Soft Drink Cases,Groceries & Beverages,379,C010,2381,21
O4427,2022,6,20,P014,Pens & Markers Set,Stationery & School Products,412,C002,324,26
O4600,2022,6,21,P014,Pens & Markers Set,Stationery & School Products,164,C007,324,20
O5729,2022,6,21,P013,Notebooks (Bundle),Stationery & School Products,1054,C011,649,10
O2103,2022,6,22,P013,Notebooks (Bundle),Stationery & School Products,100,C005,649,23
O2516,2022,6,22,P014,Pens & Markers Set,Stationery & School Products,270,C008,324,23
O3172,2022,6,22,P010,Soft Drink Cases,Groceries & Beverages,1251,C012,2381,16
O3733,2022,6,22,P015,School Backpacks,Stationery & School Products,31,C009,865,18
O5132,2022,6,22,P003,Bluetooth Speakers,Electronics,518,C007,10283,14
O3711,2022,6,23,P013,Notebooks (Bundle),Stationery & School Products,61,C001,649,22
O5007,2022,6,23,P013,Notebooks (Bundle),Stationery & School Products,461,C009,649,17
O0270,2022,6,24,P001,iPhone 15,Electronics,241,C009,97310,2
O1561,2022,6,24,P010,Soft Drink Cases,Groceries & Beverages,1304,C003,2381,29
O2751,2022,6,24,P010,Soft Drink Cases,Groceries & Beverages,220,C003,2381,14
O5990,2022,6,24,P012,Tea & Coffee Packs,Groceries & Beverages,294,C004,432,2
O3297,2022,6,26,P013,Notebooks (Bundle),Stationery & School Products,315,C007,649,19
O3480,2022,6,26,P008,Dumbbell Set,Gym Products,619,C010,3030,13
O0571,2022,6,27,P010,Soft Drink Cases,Groceries & Beverages,1658,C005,2381,29
O1424,2022,6,27,P002,Smart Watch,Electronics,70,C005,16236,3
O1777,2022,6,27,P013,Notebooks (Bundle),Stationery & School Products,323,C012,649,22
O5922,2022,6,27,P010,Soft Drink Cases,Groceries & Beverages,432,C011,2381,19
O2328,2022,6,28,P005,Summer Cotton T-Shirts,Fashion,3565,C010,1623,12
O4874,2022,6,28,P014,Pens & Markers Set,Stationery & School Products,75,C008,324,24
O3014,2022,6,29,P014,Pens & Markers Set,Stationery & School Products,380,C009,324,22
O0370,2022,6,30,P002,Smart Watch,Electronics,339,C002,16236,2
O1845,2022,6,30,P010,Soft Drink Cases,Groceries & Beverages,1090,C002,2381,26
O2439,2022,6,30,P006,Festive Sarees,Fashion,2139,C008,6494,2
O2708,2022,6,30,P009,Yoga Mats,Gym Products,4338,C012,1623,28
O4164,2022,7,1,P009,Yoga Mats,Gym Products,3376,C004,1623,12
O4720,2022,7,1,P012,Tea & Coffee Packs,Groceries & Beverages,418,C004,432,2
O0931,2022,7,2,P013,Notebooks (Bundle),Stationery & School Products,918,C004,649,5
O0765,2022,7,3,P009,Yoga Mats,Gym Products,5090,C006,1623,25
O2919,2022,7,3,P005,Summer Cotton T-Shirts,Fashion,3054,C011,1623,30
O3456,2022,7,3,P006,Festive Sarees,Fashion,821,C005,6494,4
O3823,2022,7,4,P009,Yoga Mats,Gym Products,3651,C012,1623,23
O1193,2022,7,6,P003,Bluetooth Speakers,Electronics,256,C008,10283,17
O2436,2022,7,6,P010,Soft Drink Cases,Groceries & Beverages,483,C010,2381,11
O2451,2022,7,6,P001,iPhone 15,Electronics,31,C007,97310,2
O2862,2022,7,6,P009,Yoga Mats,Gym Products,4254,C009,1623,12
O4408,2022,7,7,P001,iPhone 15,Electronics,66,C008,97310,2
O5223,2022,7,8,P013,Notebooks (Bundle),Stationery & School Products,306,C008,649,1
O1707,2022,7,9,P003,Bluetooth Speakers,Electronics,220,C007,10283,18
O5568,2022,7,10,P001,iPhone 15,Electronics,90,C012,97310,1
O4762,2022,7,11,P009,Yoga Mats,Gym Products,2990,C005,1623,28
O5407,2022,7,11,P013,Notebooks (Bundle),Stationery & School Products,108,C012,649,4
O1438,2022,7,12,P005,Summer Cotton T-Shirts,Fashion,4490,C011,1623,17
O2567,2022,7,12,P002,Smart Watch,Electronics,417,C003,16236,4
O3027,2022,7,12,P003,Bluetooth Speakers,Electronics,501,C011,10283,21
O3629,2022,7,12,P006,Festive Sarees,Fashion,584,C003,6494,4
O3973,2022,7,13,P008,Dumbbell Set,Gym Products,351,C006,3030,23
O5218,2022,7,13,P005,Summer Cotton T-Shirts,Fashion,732,C002,1623,17
O0327,2022,7,14,P008,Dumbbell Set,Gym Products,1008,C007,3030,16
O4685,2022,7,14,P010,Soft Drink Cases,Groceries & Beverages,100,C009,2381,21
O1964,2022,7,15,P006,Festive Sarees,Fashion,163,C002,6494,5
O4286,2022,7,15,P009,Yoga Mats,Gym Products,3251,C006,1623,19
O4551,2022,7,15,P001,iPhone 15,Electronics,33,C007,97310,2
O4980,2022,7,15,P005,Summer Cotton T-Shirts,Fashion,1038,C012,1623,25
O0436,2022,7,16,P011,Packaged Snacks,Groceries & Beverages,2400,C005,541,2
O1428,2022,7,16,P010,Soft Drink Cases,Groceries & Beverages,1374,C004,2381,11
O3743,2022,7,16,P013,Notebooks (Bundle),Stationery & School Products,1195,C006,649,2
O5030,2022,7,16,P015,School Backpacks,Stationery & School Products,395,C009,865,1
O0339,2022,7,17,P011,Packaged Snacks,Groceries & Beverages,2438,C005,541,3
O5571,2022,7,17,P010,Soft Drink Cases,Groceries & Beverages,730,C001,2381,27
O2973,2022,7,18,P010,Soft Drink Cases,Groceries & Beverages,1413,C012,2381,22
O3605,2022,7,18,P003,Bluetooth Speakers,Electronics,31,C002,10283,24
O4317,2022,7,18,P010,Soft Drink Cases,Groceries & Beverages,337,C001,2381,16
O1675,2022,7,19,P009,Yoga Mats,Gym Products,4357,C006,1623,26
O0723,2022,7,20,P003,Bluetooth Speakers,Electronics,98,C009,10283,17
O4123,2022,7,20,P005,Summer Cotton T-Shirts,Fashion,1994,C010,1623,21
O2536,2022,7,21,P003,Bluetooth Speakers,Electronics,457,C012,10283,28
O3018,2022,7,21,P010,Soft Drink Cases,Groceries & Beverages,1381,C001,2381,10
O3092,2022,7,21,P008,Dumbbell Set,Gym Products,861,C010,3030,26
O2230,2022,7,22,P002,Smart Watch,Electronics,83,C006,16236,3
O0756,2022,7,23,P003,Bluetooth Speakers,Electronics,45,C001,10283,30
O0905,2022,7,23,P006,Festive Sarees,Fashion,1255,C008,6494,1
O3715,2022,7,23,P002,Smart Watch,Electronics,62,C011,16236,2
O4209,2022,7,23,P010,Soft Drink Cases,Groceries & Beverages,418,C003,2381,26
O4145,2022,7,24,P010,Soft Drink Cases,Groceries & Beverages,516,C008,2381,22
O1316,2022,7,25,P007,Treadmill,Gym Products,19,C006,45462,10
O3054,2022,7,25,P015,School Backpacks,Stationery & School Products,104,C009,865,4
O2491,2022,7,26,P010,Soft Drink Cases,Groceries & Beverages,423,C005,2381,11
O4983,2022,7,26,P005,Summer Cotton T-Shirts,Fashion,1013,C002,1623,27
O4457,2022,7,27,P002,Smart Watch,Electronics,482,C010,16236,2
O3824,2022,7,28,P010,Soft Drink Cases,Groceries & Beverages,770,C006,2381,11
O5902,2022,7,29,P005,Summer Cotton T-Shirts,Fashion,2466,C011,1623,23
O1420,2022,7,30,P013,Notebooks (Bundle),Stationery & School Products,583,C011,649,3
O2732,2022,7,30,P006,Festive Sarees,Fashion,1819,C011,6494,3
O2773,2022,7,30,P010,Soft Drink Cases,Groceries & Beverages,194,C009,2381,20
O5184,2022,7,30,P009,Yoga Mats,Gym Products,2786,C012,1623,16
O1437,2022,8,1,P006,Festive Sarees,Fashion,558,C009,6494,1
O3055,2022,8,1,P009,Yoga Mats,Gym Products,4176,C004,1623,4
O2169,2022,8,2,P010,Soft Drink Cases,Groceries & Beverages,785,C009,2381,2
O4402,2022,8,2,P011,Packaged Snacks,Groceries & Beverages,144,C006,541,1
O4447,2022,8,3,P012,Tea & Coffee Packs,Groceries & Beverages,735,C001,432,3
O4723,2022,8,3,P009,Yoga Mats,Gym Products,3007,C005,1623,4
O3416,2022,8,4,P012,Tea & Coffee Packs,Groceries & Beverages,909,C003,432,2
O4337,2022,8,4,P004,Men's Winter Jacket,Fashion,1883,C006,3788,4
O0465,2022,8,5,P005,Summer Cotton T-Shirts,Fashion,4989,C004,1623,3
O0697,2022,8,5,P010,Soft Drink Cases,Groceries & Beverages,1870,C008,2381,1
O4999,2022,8,5,P004,Men's Winter Jacket,Fashion,1528,C004,3788,3
O0641,2022,8,6,P015,School Backpacks,Stationery & School Products,276,C011,865,1
O3455,2022,8,6,P006,Festive Sarees,Fashion,826,C008,6494,5
O2265,2022,8,7,P010,Soft Drink Cases,Groceries & Beverages,649,C003,2381,4
O3325,2022,8,7,P006,Festive Sarees,Fashion,1026,C011,6494,3
O3457,2022,8,7,P001,iPhone 15,Electronics,25,C003,97310,1
O4121,2022,8,7,P015,School Backpacks,Stationery & School Products,229,C003,865,1
O2382,2022,8,8,P012,Tea & Coffee Packs,Groceries & Beverages,663,C009,432,3
O5800,2022,8,9,P012,Tea & Coffee Packs,Groceries & Beverages,496,C007,432,1
O3101,2022,8,10,P015,School Backpacks,Stationery & School Products,96,C001,865,2
O2996,2022,8,11,P002,Smart Watch,Electronics,473,C007,16236,1
O3037,2022,8,11,P004,Men's Winter Jacket,Fashion,941,C008,3788,1
O3673,2022,8,12,P013,Notebooks (Bundle),Stationery & School Products,89,C011,649,3
O5808,2022,8,12,P001,iPhone 15,Electronics,35,C005,97310,2
O3354,2022,8,13,P007,Treadmill,Gym Products,2,C002,45462,2
O5923,2022,8,13,P002,Smart Watch,Electronics,71,C002,16236,5
O0132,2022,8,14,P009,Yoga Mats,Gym Products,4878,C012,1623,5
O0899,2022,8,15,P007,Treadmill,Gym Products,20,C001,45462,2
O2385,2022,8,15,P012,Tea & Coffee Packs,Groceries & Beverages,660,C012,432,5
O3118,2022,8,17,P007,Treadmill,Gym Products,17,C007,45462,1
O4987,2022,8,17,P008,Dumbbell Set,Gym Products,819,C005,3030,3
O0492,2022,8,18,P009,Yoga Mats,Gym Products,5217,C002,1623,1
O1759,2022,8,19,P006,Festive Sarees,Fashion,329,C004,6494,2
O2678,2022,8,19,P006,Festive Sarees,Fashion,1882,C006,6494,1
O1858,2022,8,20,P006,Festive Sarees,Fashion,237,C001,6494,1
O2371,2022,8,20,P003,Bluetooth Speakers,Electronics,89,C004,10283,4
O3720,2022,8,21,P012,Tea & Coffee Packs,Groceries & Beverages,464,C005,432,1
O3659,2022,8,22,P007,Treadmill,Gym Products,44,C008,45462,2
O1479,2022,8,23,P006,Festive Sarees,Fashion,533,C008,6494,5
O2692,2022,8,23,P015,School Backpacks,Stationery & School Products,232,C005,865,5
O2063,2022,8,24,P002,Smart Watch,Electronics,232,C008,16236,5
O0890,2022,8,25,P014,Pens & Markers Set,Stationery & School Products,354,C005,324,3
O2633,2022,8,25,P001,iPhone 15,Electronics,172,C002,97310,2
O4283,2022,8,25,P014,Pens & Markers Set,Stationery & School Products,112,C002,324,2
O4359,2022,8,25,P013,Notebooks (Bundle),Stationery & School Products,846,C001,649,1
O2499,2022,8,26,P013,Notebooks (Bundle),Stationery & School Products,978,C006,649,1
O3001,2022,8,26,P006,Festive Sarees,Fashion,1529,C009,6494,2
O4240,2022,8,26,P009,Yoga Mats,Gym Products,3269,C004,1623,1
O0147,2022,8,27,P012,Tea & Coffee Packs,Groceries & Beverages,1239,C005,432,3
O1389,2022,8,27,P004,Men's Winter Jacket,Fashion,2233,C009,3788,5
O1950,2022,8,27,P005,Summer Cotton T-Shirts,Fashion,3988,C001,1623,5
O2373,2022,8,27,P013,Notebooks (Bundle),Stationery & School Products,999,C005,649,1
O5215,2022,8,27,P013,Notebooks (Bundle),Stationery & School Products,326,C004,649,3
O2326,2022,8,28,P011,Packaged Snacks,Groceries & Beverages,1302,C007,541,4
O3645,2022,8,28,P012,Tea & Coffee Packs,Groceries & Beverages,617,C011,432,5
O3651,2022,8,28,P006,Festive Sarees,Fashion,535,C009,6494,5
O0888,2022,8,29,P015,School Backpacks,Stationery & School Products,92,C011,865,5
O2754,2022,8,29,P004,Men's Winter Jacket,Fashion,1096,C011,3788,1
O5045,2022,8,29,P010,Soft Drink Cases,Groceries & Beverages,1181,C005,2381,3
O5853,2022,8,29,P010,Soft Drink Cases,Groceries & Beverages,484,C006,2381,2
O0369,2022,8,30,P007,Treadmill,Gym Products,50,C007,45462,1
O0685,2022,8,30,P004,Men's Winter Jacket,Fashion,2674,C011,3788,5
O3523,2022,8,30,P006,Festive Sarees,Fashion,761,C001,6494,3
O5382,2022,8,30,P007,Treadmill,Gym Products,19,C005,45462,2
O5686,2022,8,30,P003,Bluetooth Speakers,Electronics,510,C009,10283,3
O2246,2022,8,31,P008,Dumbbell Set,Gym Products,316,C002,3030,4
O4464,2022,8,31,P011,Packaged Snacks,Groceries & Beverages,99,C009,541,5
O5732,2022,8,31,P006,Festive Sarees,Fashion,320,C007,6494,3
O0037,2022,9,2,P005,Summer Cotton T-Shirts,Fashion,3558,C010,1623,2
O2201,2022,9,2,P008,Dumbbell Set,Gym Products,335,C002,3030,1
O2783,2022,9,2,P005,Summer Cotton T-Shirts,Fashion,3128,C012,1623,2
O2990,2022,9,2,P001,iPhone 15,Electronics,144,C004,97310,1
O5091,2022,9,2,P001,iPhone 15,Electronics,168,C001,97310,2
O0654,2022,9,3,P006,Festive Sarees,Fashion,1619,C008,6494,2
O0800,2022,9,3,P013,Notebooks (Bundle),Stationery & School Products,1049,C002,649,5
O1502,2022,9,3,P003,Bluetooth Speakers,Electronics,449,C007,10283,1
O2163,2022,9,3,P013,Notebooks (Bundle),Stationery & School Products,61,C002,649,1
O2210,2022,9,3,P014,Pens & Markers Set,Stationery & School Products,40,C012,324,3
O4932,2022,9,4,P007,Treadmill,Gym Products,50,C002,45462,1
O5400,2022,9,4,P011,Packaged Snacks,Groceries & Beverages,738,C008,541,5
O2202,2022,9,5,P013,Notebooks (Bundle),Stationery & School Products,1146,C010,649,2
O2614,2022,9,5,P002,Smart Watch,Electronics,380,C003,16236,5
O1481,2022,9,6,P014,Pens & Markers Set,Stationery & School Products,500,C011,324,1
O3418,2022,9,6,P001,iPhone 15,Electronics,39,C004,97310,2
O4871,2022,9,6,P005,Summer Cotton T-Shirts,Fashion,1158,C001,1623,2
O0254,2022,9,7,P015,School Backpacks,Stationery & School Products,391,C009,865,3
O5447,2022,9,7,P003,Bluetooth Speakers,Electronics,147,C009,10283,4
O2873,2022,9,8,P010,Soft Drink Cases,Groceries & Beverages,102,C006,2381,4
O3987,2022,9,8,P008,Dumbbell Set,Gym Products,320,C002,3030,1
O4074,2022,9,8,P012,Tea & Coffee Packs,Groceries & Beverages,83,C003,432,3
O2172,2022,9,9,P008,Dumbbell Set,Gym Products,344,C004,3030,5
O3467,2022,9,9,P001,iPhone 15,Electronics,24,C010,97310,1
O3916,2022,9,9,P003,Bluetooth Speakers,Electronics,392,C008,10283,4
O3158,2022,9,10,P005,Summer Cotton T-Shirts,Fashion,2799,C011,1623,4
O3317,2022,9,11,P004,Men's Winter Jacket,Fashion,754,C004,3788,1
O3786,2022,9,11,P010,Soft Drink Cases,Groceries & Beverages,796,C001,2381,3
O5460,2022,9,11,P012,Tea & Coffee Packs,Groceries & Beverages,723,C010,432,2
O4856,2022,9,13,P004,Men's Winter Jacket,Fashion,1583,C010,3788,5
O5021,2022,9,13,P009,Yoga Mats,Gym Products,2905,C002,1623,3
O1980,2022,9,14,P001,iPhone 15,Electronics,101,C007,97310,1
O2609,2022,9,14,P014,Pens & Markers Set,Stationery & School Products,135,C011,324,3
O3376,2022,9,14,P010,Soft Drink Cases,Groceries & Beverages,1174,C011,2381,2
O1012,2022,9,15,P008,Dumbbell Set,Gym Products,1021,C006,3030,4
O1548,2022,9,15,P011,Packaged Snacks,Groceries & Beverages,1701,C005,541,3
O2616,2022,9,15,P013,Notebooks (Bundle),Stationery & School Products,891,C010,649,3
O1613,2022,9,16,P005,Summer Cotton T-Shirts,Fashion,4234,C001,1623,1
O5543,2022,9,16,P012,Tea & Coffee Packs,Groceries & Beverages,656,C007,432,2
O3019,2022,9,17,P010,Soft Drink Cases,Groceries & Beverages,1371,C011,2381,2
O3267,2022,9,18,P010,Soft Drink Cases,Groceries & Beverages,1200,C012,2381,3
O1476,2022,9,19,P011,Packaged Snacks,Groceries & Beverages,1741,C002,541,4
O2341,2022,9,20,P015,School Backpacks,Stationery & School Products,171,C004,865,3
O4113,2022,9,21,P011,Packaged Snacks,Groceries & Beverages,287,C005,541,2
O1117,2022,9,22,P013,Notebooks (Bundle),Stationery & School Products,776,C001,649,2
O1799,2022,9,23,P001,iPhone 15,Electronics,138,C004,97310,1
O3266,2022,9,23,P012,Tea & Coffee Packs,Groceries & Beverages,1044,C003,432,2
O5061,2022,9,24,P007,Treadmill,Gym Products,26,C004,45462,2
O5241,2022,9,24,P014,Pens & Markers Set,Stationery & School Products,295,C009,324,4
O5696,2022,9,24,P009,Yoga Mats,Gym Products,2343,C006,1623,3
O1214,2022,9,25,P005,Summer Cotton T-Shirts,Fashion,4777,C010,1623,4
O2343,2022,9,25,P014,Pens & Markers Set,Stationery & School Products,404,C002,324,3
O0971,2022,9,26,P011,Packaged Snacks,Groceries & Beverages,2046,C008,541,2
O4867,2022,9,26,P012,Tea & Coffee Packs,Groceries & Beverages,254,C011,432,4
O1522,2022,9,27,P012,Tea & Coffee Packs,Groceries & Beverages,268,C001,432,5
O4493,2022,9,27,P006,Festive Sarees,Fashion,1872,C011,6494,4
O5797,2022,9,27,P010,Soft Drink Cases,Groceries & Beverages,517,C003,2381,3
O0173,2022,9,28,P004,Men's Winter Jacket,Fashion,3007,C008,3788,3
O0502,2022,9,28,P002,Smart Watch,Electronics,267,C010,16236,1
O1369,2022,9,28,P014,Pens & Markers Set,Stationery & School Products,91,C011,324,3
O3271,2022,9,28,P012,Tea & Coffee Packs,Groceries & Beverages,1042,C008,432,5
O1628,2022,9,29,P013,Notebooks (Bundle),Stationery & School Products,402,C012,649,1
O3278,2022,9,29,P007,Treadmill,Gym Products,31,C002,45462,1
O3643,2022,9,29,P001,iPhone 15,Electronics,185,C011,97310,1
O0377,2022,9,30,P001,iPhone 15,Electronics,247,C011,97310,2
O0833,2022,9,30,P003,Bluetooth Speakers,Electronics,479,C007,10283,4
O2652,2022,9,30,P003,Bluetooth Speakers,Electronics,320,C003,10283,4
O0726,2022,10,1,P004,Men's Winter Jacket,Fashion,2633,C012,3788,18
O5299,2022,10,1,P006,Festive Sarees,Fashion,994,C006,6494,28
O1846,2022,10,2,P003,Bluetooth Speakers,Electronics,40,C002,10283,15
O2555,2022,10,2,P006,Festive Sarees,Fashion,1987,C009,6494,28
O3525,2022,10,4,P015,School Backpacks,Stationery & School Products,172,C003,865,1
O1007,2022,10,5,P005,Summer Cotton T-Shirts,Fashion,4992,C003,1623,3
O4110,2022,10,5,P013,Notebooks (Bundle),Stationery & School Products,960,C003,649,2
